,Actual,Prediction,Difference
80092,1,1.0,0.0
80093,4,4.4,-0.40000000000000036
80094,5,4.933333333333333,0.06666666666666732
80095,3,3.0,0.0
80096,5,4.8,0.20000000000000018
80097,5,5.0,0.0
80098,2,2.4,-0.3999999999999999
80099,5,5.0,0.0
80100,3,3.0,0.0
80101,5,4.5,0.5
80102,4,4.0,0.0
80103,5,5.0,0.0
80104,3,4.34,-1.3399999999999999
80105,5,3.849288626027756,1.150711373972244
80106,1,1.0,0.0
80107,4,4.0,0.0
80108,5,4.4,0.5999999999999996
80109,5,5.0,0.0
80110,1,1.0,0.0
80111,5,4.7,0.2999999999999998
80112,5,4.8,0.20000000000000018
80113,5,4.6,0.40000000000000036
80114,5,4.8,0.20000000000000018
80115,5,4.678279220779221,0.3217207792207786
80116,5,5.0,0.0
80117,5,4.0,1.0
80118,1,1.8,-0.8
80119,5,5.0,0.0
80120,3,3.0,0.0
80121,5,5.0,0.0
80122,5,4.4,0.5999999999999996
80123,5,5.0,0.0
80124,4,4.3875,-0.3875000000000002
80125,5,5.0,0.0
80126,5,4.936600686185085,0.06339931381491493
80127,5,4.8,0.20000000000000018
80128,1,1.0,0.0
80129,5,4.5,0.5
80130,5,4.9,0.09999999999999964
80131,5,4.7,0.2999999999999998
80132,3,3.0,0.0
80133,4,4.0,0.0
80134,5,4.8,0.20000000000000018
80135,5,4.667222222222223,0.3327777777777774
80136,5,4.8,0.20000000000000018
80137,4,4.0,0.0
80138,5,5.0,0.0
80139,5,5.0,0.0
80140,1,1.0,0.0
80141,4,3.9,0.10000000000000009
80142,5,4.9,0.09999999999999964
80143,5,5.0,0.0
80144,5,5.0,0.0
80145,1,1.0,0.0
80146,2,2.8,-0.7999999999999998
80147,1,1.4,-0.3999999999999999
80148,5,4.679951241114671,0.3200487588853287
80149,5,4.6,0.40000000000000036
80150,5,4.8,0.20000000000000018
80151,5,4.8,0.20000000000000018
80152,5,5.0,0.0
80153,5,5.0,0.0
80154,3,4.2299999999999995,-1.2299999999999995
80155,1,1.0,0.0
80156,1,1.0,0.0
80157,5,4.6,0.40000000000000036
80158,5,5.0,0.0
80159,1,1.0,0.0
80160,5,4.7,0.2999999999999998
80161,5,4.366666666666666,0.6333333333333337
80162,5,5.0,0.0
80163,5,5.0,0.0
80164,2,2.0,0.0
80165,1,1.4,-0.3999999999999999
80166,5,4.502857142857143,0.49714285714285733
80167,1,2.3,-1.2999999999999998
80168,2,3.250555555555556,-1.250555555555556
80169,5,4.5,0.5
80170,5,5.0,0.0
80171,1,1.0,0.0
80172,5,4.9,0.09999999999999964
80173,4,4.2,-0.20000000000000018
80174,5,4.95,0.04999999999999982
80175,3,3.4,-0.3999999999999999
80176,5,4.7,0.2999999999999998
80177,1,1.0,0.0
80178,2,2.0,0.0
80179,5,4.4,0.5999999999999996
80180,4,4.1,-0.09999999999999964
80181,5,4.9,0.09999999999999964
80182,5,4.8,0.20000000000000018
80183,4,3.9,0.10000000000000009
80184,4,3.6,0.3999999999999999
80185,5,5.0,0.0
80186,3,3.0,0.0
80187,5,4.691616161616162,0.308383838383838
80188,4,4.0,0.0
80189,5,4.7,0.2999999999999998
80190,5,4.4,0.5999999999999996
80191,5,4.9,0.09999999999999964
80192,5,5.0,0.0
80193,4,4.0,0.0
80194,5,5.0,0.0
80195,1,1.0,0.0
80196,4,4.0,0.0
80197,5,4.9,0.09999999999999964
80198,5,5.0,0.0
80199,5,4.2,0.7999999999999998
80200,5,5.0,0.0
80201,5,4.8,0.20000000000000018
80202,5,4.9,0.09999999999999964
80203,3,4.046666666666667,-1.0466666666666669
80204,3,3.4,-0.3999999999999999
80205,5,4.5,0.5
80206,5,4.4,0.5999999999999996
80207,5,5.0,0.0
80208,1,3.1,-2.1
80209,5,2.8666666666666663,2.1333333333333337
80210,5,4.6,0.40000000000000036
80211,5,5.0,0.0
80212,5,3.5666666666666664,1.4333333333333336
80213,4,4.0,0.0
80214,3,3.0,0.0
80215,4,4.0,0.0
80216,5,5.0,0.0
80217,4,4.1,-0.09999999999999964
80218,5,4.8,0.20000000000000018
80219,5,3.645233785822021,1.354766214177979
80220,5,4.9,0.09999999999999964
80221,5,4.8,0.20000000000000018
80222,1,1.0,0.0
80223,4,4.0,0.0
80224,5,5.0,0.0
80225,5,5.0,0.0
80226,4,4.3,-0.2999999999999998
80227,5,4.8,0.20000000000000018
80228,4,4.3,-0.2999999999999998
80229,5,5.0,0.0
80230,5,4.6,0.40000000000000036
80231,1,1.8,-0.8
80232,5,4.7,0.2999999999999998
80233,5,5.0,0.0
80234,1,1.0,0.0
80235,2,2.0,0.0
80236,5,5.0,0.0
80237,1,1.4,-0.3999999999999999
80238,5,5.0,0.0
80239,4,4.731428571428571,-0.7314285714285713
80240,5,5.0,0.0
80241,5,5.0,0.0
80242,5,4.5,0.5
80243,5,5.0,0.0
80244,5,5.0,0.0
80245,5,4.589999999999999,0.41000000000000103
80246,5,5.0,0.0
80247,3,3.450735930735931,-0.4507359307359309
80248,5,4.3,0.7000000000000002
80249,1,1.8,-0.8
80250,5,4.6,0.40000000000000036
80251,5,4.4,0.5999999999999996
80252,5,5.0,0.0
80253,5,4.8,0.20000000000000018
80254,5,4.2,0.7999999999999998
80255,5,4.6,0.40000000000000036
80256,4,4.0,0.0
80257,5,5.0,0.0
80258,1,1.0,0.0
80259,5,5.0,0.0
80260,5,4.5,0.5
80261,4,4.25,-0.25
80262,3,3.0,0.0
80263,5,4.6,0.40000000000000036
80264,3,3.0,0.0
80265,5,5.0,0.0
80266,1,1.8,-0.8
80267,5,5.0,0.0
80268,5,5.0,0.0
80269,4,4.1,-0.09999999999999964
80270,5,4.9,0.09999999999999964
80271,5,5.0,0.0
80272,5,5.0,0.0
80273,5,4.6,0.40000000000000036
80274,5,5.0,0.0
80275,3,3.4,-0.3999999999999999
80276,5,5.0,0.0
80277,3,3.0,0.0
80278,1,1.5,-0.5
80279,4,4.0,0.0
80280,3,2.4,0.6000000000000001
80281,5,4.8,0.20000000000000018
80282,1,1.0,0.0
80283,5,5.0,0.0
80284,5,4.7,0.2999999999999998
80285,5,3.8,1.2000000000000002
80286,5,5.0,0.0
80287,1,1.0,0.0
80288,3,3.0,0.0
80289,5,4.7,0.2999999999999998
80290,4,4.0,0.0
80291,5,4.5,0.5
80292,2,2.0,0.0
80293,1,1.0,0.0
80294,2,2.6,-0.6000000000000001
80295,5,4.972727272727273,0.027272727272727337
80296,5,4.8,0.20000000000000018
80297,5,4.7,0.2999999999999998
80298,5,4.8,0.20000000000000018
80299,1,1.0,0.0
80300,4,3.8,0.20000000000000018
80301,5,4.9,0.09999999999999964
80302,5,4.9,0.09999999999999964
80303,1,1.0,0.0
80304,5,4.3,0.7000000000000002
80305,5,4.7,0.2999999999999998
80306,5,5.0,0.0
80307,4,4.0,0.0
80308,4,3.1,0.8999999999999999
80309,5,5.0,0.0
80310,3,3.0,0.0
80311,5,5.0,0.0
80312,4,4.308333333333333,-0.3083333333333327
80313,3,3.0,0.0
80314,5,5.0,0.0
80315,5,4.5,0.5
80316,1,1.0,0.0
80317,5,4.5,0.5
80318,5,5.0,0.0
80319,5,4.725,0.27500000000000036
80320,1,1.0,0.0
80321,4,3.87,0.1299999999999999
80322,3,3.4836507936507934,-0.48365079365079344
80323,5,4.6,0.40000000000000036
80324,5,4.7,0.2999999999999998
80325,5,5.0,0.0
80326,3,2.8,0.20000000000000018
80327,5,4.6,0.40000000000000036
80328,3,2.6916666666666664,0.30833333333333357
80329,5,4.8,0.20000000000000018
80330,1,1.0,0.0
80331,5,3.7700000000000005,1.2299999999999995
80332,5,5.0,0.0
80333,2,2.2,-0.20000000000000018
80334,5,5.0,0.0
80335,3,3.2,-0.20000000000000018
80336,5,5.0,0.0
80337,5,4.9,0.09999999999999964
80338,4,3.7,0.2999999999999998
80339,3,3.1,-0.10000000000000009
80340,1,1.4,-0.3999999999999999
80341,5,4.45,0.5499999999999998
80342,5,4.742857142857143,0.2571428571428571
80343,3,3.0,0.0
80344,5,4.6,0.40000000000000036
80345,5,4.4,0.5999999999999996
80346,5,4.8,0.20000000000000018
80347,1,1.6,-0.6000000000000001
80348,5,4.7,0.2999999999999998
80349,5,4.62,0.3799999999999999
80350,1,1.4,-0.3999999999999999
80351,5,4.8617171717171725,0.13828282828282745
80352,4,4.258333333333333,-0.25833333333333286
80353,4,4.475,-0.47499999999999964
80354,1,1.0,0.0
80355,1,1.0,0.0
80356,5,4.8,0.20000000000000018
80357,4,4.666666666666667,-0.666666666666667
80358,3,3.5,-0.5
80359,5,5.0,0.0
80360,5,5.0,0.0
80361,2,3.6799999999999997,-1.6799999999999997
80362,3,3.9,-0.8999999999999999
80363,4,3.8,0.20000000000000018
80364,1,1.0,0.0
80365,4,4.0,0.0
80366,5,5.0,0.0
80367,5,5.0,0.0
80368,5,4.9,0.09999999999999964
80369,5,4.7,0.2999999999999998
80370,5,5.0,0.0
80371,1,1.0,0.0
80372,5,4.9,0.09999999999999964
80373,4,4.2,-0.20000000000000018
80374,5,5.0,0.0
80375,4,3.583333333333333,0.41666666666666696
80376,4,4.0,0.0
80377,5,5.0,0.0
80378,5,5.0,0.0
80379,5,5.0,0.0
80380,4,4.0,0.0
80381,4,4.0,0.0
80382,5,4.1,0.9000000000000004
80383,4,3.8,0.20000000000000018
80384,4,4.0,0.0
80385,5,5.0,0.0
80386,5,5.0,0.0
80387,5,5.0,0.0
80388,5,5.0,0.0
80389,5,4.7,0.2999999999999998
80390,1,1.9,-0.8999999999999999
80391,4,3.6214285714285714,0.37857142857142856
80392,5,4.4,0.5999999999999996
80393,5,5.0,0.0
80394,4,4.0,0.0
80395,1,1.8,-0.8
80396,5,4.756666666666666,0.24333333333333407
80397,5,4.7,0.2999999999999998
80398,4,4.0,0.0
80399,5,3.872380952380952,1.127619047619048
80400,5,5.0,0.0
80401,5,4.6,0.40000000000000036
80402,5,4.8,0.20000000000000018
80403,3,3.0,0.0
80404,5,5.0,0.0
80405,5,5.0,0.0
80406,5,4.6,0.40000000000000036
80407,5,5.0,0.0
80408,5,4.6,0.40000000000000036
80409,5,5.0,0.0
80410,5,4.7,0.2999999999999998
80411,2,2.0,0.0
80412,5,4.9,0.09999999999999964
80413,4,4.0,0.0
80414,4,4.0,0.0
80415,4,4.3,-0.2999999999999998
80416,5,4.7,0.2999999999999998
80417,5,5.0,0.0
80418,5,5.0,0.0
80419,2,2.0,0.0
80420,5,4.9,0.09999999999999964
80421,1,2.1,-1.1
80422,1,1.7,-0.7
80423,3,3.2,-0.20000000000000018
80424,1,1.3,-0.30000000000000004
80425,3,3.0,0.0
80426,4,4.2,-0.20000000000000018
80427,5,4.7,0.2999999999999998
80428,5,5.0,0.0
80429,5,4.9,0.09999999999999964
80430,5,4.8,0.20000000000000018
80431,1,1.0,0.0
80432,5,4.9,0.09999999999999964
80433,5,5.0,0.0
80434,5,5.0,0.0
80435,1,2.2,-1.2000000000000002
80436,1,1.0,0.0
80437,5,4.7,0.2999999999999998
80438,5,4.4,0.5999999999999996
80439,1,1.4,-0.3999999999999999
80440,5,5.0,0.0
80441,4,4.35,-0.34999999999999964
80442,4,4.0,0.0
80443,1,1.0,0.0
80444,2,2.0,0.0
80445,4,4.3,-0.2999999999999998
80446,4,4.1,-0.09999999999999964
80447,5,5.0,0.0
80448,5,4.9,0.09999999999999964
80449,4,4.2,-0.20000000000000018
80450,3,3.4,-0.3999999999999999
80451,5,4.9,0.09999999999999964
80452,3,3.1,-0.10000000000000009
80453,5,4.8,0.20000000000000018
80454,5,4.8,0.20000000000000018
80455,1,1.0,0.0
80456,4,4.683333333333334,-0.6833333333333336
80457,3,3.2,-0.20000000000000018
80458,3,3.15,-0.1499999999999999
80459,1,2.7922222222222226,-1.7922222222222226
80460,3,3.2,-0.20000000000000018
80461,5,4.5,0.5
80462,2,2.8,-0.7999999999999998
80463,3,3.5666666666666673,-0.5666666666666673
80464,1,1.0,0.0
80465,5,4.7,0.2999999999999998
80466,1,1.5,-0.5
80467,5,4.6,0.40000000000000036
80468,5,4.6,0.40000000000000036
80469,5,4.5,0.5
80470,1,1.0,0.0
80471,1,1.0,0.0
80472,1,1.0,0.0
80473,5,5.0,0.0
80474,2,2.0,0.0
80475,1,2.1,-1.1
80476,5,5.0,0.0
80477,1,1.0,0.0
80478,4,4.3,-0.2999999999999998
80479,3,3.5,-0.5
80480,4,4.2,-0.20000000000000018
80481,4,4.0,0.0
80482,5,5.0,0.0
80483,4,4.0,0.0
80484,5,4.96,0.040000000000000036
80485,4,4.0,0.0
80486,5,5.0,0.0
80487,3,3.2,-0.20000000000000018
80488,1,1.0,0.0
80489,3,2.6514069264069264,0.34859307359307357
80490,5,5.0,0.0
80491,4,3.9,0.10000000000000009
80492,5,4.2,0.7999999999999998
80493,5,4.394880952380953,0.6051190476190467
80494,5,5.0,0.0
80495,5,4.5,0.5
80496,1,1.0,0.0
80497,2,3.0,-1.0
80498,1,1.0,0.0
80499,5,5.0,0.0
80500,3,3.0,0.0
80501,5,5.0,0.0
80502,4,4.0,0.0
80503,1,1.0,0.0
80504,5,5.0,0.0
80505,5,4.6,0.40000000000000036
80506,5,4.9,0.09999999999999964
80507,1,1.4,-0.3999999999999999
80508,5,5.0,0.0
80509,4,3.7,0.2999999999999998
80510,5,5.0,0.0
80511,4,4.0,0.0
80512,5,4.5,0.5
80513,1,1.0,0.0
80514,5,4.4,0.5999999999999996
80515,5,4.2,0.7999999999999998
80516,5,5.0,0.0
80517,5,5.0,0.0
80518,5,5.0,0.0
80519,2,3.2,-1.2000000000000002
80520,5,4.85,0.15000000000000036
80521,5,4.57,0.4299999999999997
80522,5,5.0,0.0
80523,5,4.54,0.45999999999999996
80524,1,1.0,0.0
80525,1,1.9,-0.8999999999999999
80526,5,4.9,0.09999999999999964
80527,5,4.6,0.40000000000000036
80528,1,3.0,-2.0
80529,5,5.0,0.0
80530,3,4.316666666666667,-1.3166666666666673
80531,1,2.0,-1.0
80532,5,5.0,0.0
80533,5,5.0,0.0
80534,1,1.0,0.0
80535,1,1.1,-0.10000000000000009
80536,5,4.681926406926407,0.31807359307359295
80537,5,4.206666666666667,0.793333333333333
80538,1,3.0,-2.0
80539,5,4.718492063492063,0.2815079365079374
80540,1,1.0,0.0
80541,5,5.0,0.0
80542,5,4.3,0.7000000000000002
80543,5,5.0,0.0
80544,5,4.6,0.40000000000000036
80545,5,3.2488888888888896,1.7511111111111104
80546,1,1.0,0.0
80547,4,4.0,0.0
80548,1,1.8,-0.8
80549,1,1.0,0.0
80550,5,4.62,0.3799999999999999
80551,1,2.7,-1.7000000000000002
80552,4,4.1,-0.09999999999999964
80553,4,4.0,0.0
80554,5,5.0,0.0
80555,3,3.0,0.0
80556,5,4.95,0.04999999999999982
80557,3,3.4,-0.3999999999999999
80558,5,5.0,0.0
80559,1,1.2,-0.19999999999999996
80560,5,4.9,0.09999999999999964
80561,1,1.0,0.0
80562,4,4.5,-0.5
80563,2,2.2,-0.20000000000000018
80564,5,5.0,0.0
80565,4,4.1,-0.09999999999999964
80566,5,5.0,0.0
80567,5,5.0,0.0
80568,5,5.0,0.0
80569,1,1.0,0.0
80570,3,3.0,0.0
80571,4,4.4,-0.40000000000000036
80572,3,3.0,0.0
80573,5,4.3,0.7000000000000002
80574,5,5.0,0.0
80575,5,4.4,0.5999999999999996
80576,5,4.833333333333334,0.16666666666666607
80577,5,5.0,0.0
80578,5,5.0,0.0
80579,1,1.0,0.0
80580,5,5.0,0.0
80581,5,5.0,0.0
80582,4,4.2,-0.20000000000000018
80583,5,4.5,0.5
80584,4,4.1,-0.09999999999999964
80585,1,2.1,-1.1
80586,1,1.0,0.0
80587,5,4.9,0.09999999999999964
80588,5,5.0,0.0
80589,3,4.31046176046176,-1.3104617604617603
80590,2,2.0,0.0
80591,4,3.8,0.20000000000000018
80592,5,5.0,0.0
80593,5,5.0,0.0
80594,5,5.0,0.0
80595,5,5.0,0.0
80596,1,1.9666666666666663,-0.9666666666666663
80597,5,5.0,0.0
80598,5,5.0,0.0
80599,4,3.6,0.3999999999999999
80600,1,2.5,-1.5
80601,5,4.137467532467532,0.8625324675324677
80602,5,4.866666666666666,0.13333333333333375
80603,5,5.0,0.0
80604,4,4.2,-0.20000000000000018
80605,4,4.2,-0.20000000000000018
80606,1,1.3,-0.30000000000000004
80607,5,5.0,0.0
80608,2,2.4,-0.3999999999999999
80609,5,5.0,0.0
80610,4,4.3,-0.2999999999999998
80611,5,5.0,0.0
80612,5,4.9,0.09999999999999964
80613,5,4.9,0.09999999999999964
80614,4,4.3,-0.2999999999999998
80615,5,4.55,0.4500000000000002
80616,5,3.75,1.25
80617,1,1.4,-0.3999999999999999
80618,2,2.0,0.0
80619,1,1.7,-0.7
80620,5,5.0,0.0
80621,5,5.0,0.0
80622,3,2.3,0.7000000000000002
80623,5,5.0,0.0
80624,3,3.4,-0.3999999999999999
80625,3,3.9833333333333334,-0.9833333333333334
80626,1,1.0,0.0
80627,3,3.4,-0.3999999999999999
80628,1,1.3,-0.30000000000000004
80629,4,4.0,0.0
80630,4,3.8,0.20000000000000018
80631,5,4.8,0.20000000000000018
80632,5,4.9,0.09999999999999964
80633,4,4.0,0.0
80634,5,5.0,0.0
80635,5,5.0,0.0
80636,5,5.0,0.0
80637,5,4.7,0.2999999999999998
80638,3,3.0,0.0
80639,2,2.6,-0.6000000000000001
80640,4,4.0,0.0
80641,5,3.066666666666667,1.9333333333333331
80642,4,4.2,-0.20000000000000018
80643,1,1.3,-0.30000000000000004
80644,5,4.9,0.09999999999999964
80645,5,5.0,0.0
80646,4,4.1,-0.09999999999999964
80647,5,5.0,0.0
80648,5,4.0,1.0
80649,5,4.8,0.20000000000000018
80650,4,4.2,-0.20000000000000018
80651,5,4.665665766981556,0.3343342330184438
80652,3,3.4,-0.3999999999999999
80653,3,3.0,0.0
80654,3,3.5,-0.5
80655,1,1.0,0.0
80656,5,5.0,0.0
80657,5,5.0,0.0
80658,5,5.0,0.0
80659,4,4.0,0.0
80660,5,4.5,0.5
80661,5,5.0,0.0
80662,5,4.8,0.20000000000000018
80663,1,2.7357142857142858,-1.7357142857142858
80664,4,4.023214285714285,-0.02321428571428541
80665,1,1.0,0.0
80666,5,4.4,0.5999999999999996
80667,4,4.0,0.0
80668,1,1.7,-0.7
80669,5,5.0,0.0
80670,3,3.0,0.0
80671,5,4.5,0.5
80672,4,4.1,-0.09999999999999964
80673,5,4.1,0.9000000000000004
80674,4,4.2,-0.20000000000000018
80675,1,1.7,-0.7
80676,5,4.5,0.5
80677,4,3.9,0.10000000000000009
80678,5,4.8,0.20000000000000018
80679,5,4.866666666666666,0.13333333333333375
80680,5,4.4,0.5999999999999996
80681,3,3.7,-0.7000000000000002
80682,5,5.0,0.0
80683,4,4.5,-0.5
80684,5,5.0,0.0
80685,4,3.7,0.2999999999999998
80686,1,1.0,0.0
80687,5,4.92,0.08000000000000007
80688,5,4.394880952380953,0.6051190476190467
80689,1,1.0,0.0
80690,3,3.4,-0.3999999999999999
80691,1,1.0,0.0
80692,2,4.291096681096681,-2.291096681096681
80693,5,5.0,0.0
80694,5,5.0,0.0
80695,3,3.0,0.0
80696,5,4.9,0.09999999999999964
80697,5,4.8,0.20000000000000018
80698,2,2.8,-0.7999999999999998
80699,5,4.616666666666667,0.38333333333333286
80700,4,3.5,0.5
80701,5,3.6,1.4
80702,5,4.9,0.09999999999999964
80703,3,3.2,-0.20000000000000018
80704,4,3.2,0.7999999999999998
80705,4,4.0,0.0
80706,3,3.3,-0.2999999999999998
80707,5,5.0,0.0
80708,5,5.0,0.0
80709,5,4.8,0.20000000000000018
80710,5,4.5,0.5
80711,5,4.420905205905205,0.5790947940947948
80712,5,4.658333333333333,0.3416666666666668
80713,1,1.0,0.0
80714,5,4.9,0.09999999999999964
80715,1,1.0,0.0
80716,5,4.9,0.09999999999999964
80717,5,4.5,0.5
80718,1,1.7,-0.7
80719,1,1.0,0.0
80720,5,4.8,0.20000000000000018
80721,5,4.8,0.20000000000000018
80722,5,4.6,0.40000000000000036
80723,4,4.4,-0.40000000000000036
80724,5,5.0,0.0
80725,4,4.0,0.0
80726,5,5.0,0.0
80727,5,4.8,0.20000000000000018
80728,5,4.6,0.40000000000000036
80729,5,5.0,0.0
80730,4,3.9,0.10000000000000009
80731,1,1.3,-0.30000000000000004
80732,5,4.733333333333333,0.2666666666666666
80733,4,4.2,-0.20000000000000018
80734,4,4.471666666666667,-0.4716666666666667
80735,3,3.0,0.0
80736,2,3.3,-1.2999999999999998
80737,5,5.0,0.0
80738,4,3.9,0.10000000000000009
80739,4,4.0,0.0
80740,4,3.7,0.2999999999999998
80741,5,5.0,0.0
80742,5,4.8,0.20000000000000018
80743,5,4.8,0.20000000000000018
80744,1,1.0,0.0
80745,4,3.6,0.3999999999999999
80746,5,5.0,0.0
80747,4,2.675,1.3250000000000002
80748,1,1.0,0.0
80749,5,4.3,0.7000000000000002
80750,5,5.0,0.0
80751,5,4.6,0.40000000000000036
80752,1,1.5,-0.5
80753,4,4.0,0.0
80754,5,5.0,0.0
80755,5,4.635,0.3650000000000002
80756,5,4.8,0.20000000000000018
80757,5,5.0,0.0
80758,5,5.0,0.0
80759,1,2.8,-1.7999999999999998
80760,5,4.9,0.09999999999999964
80761,1,1.0,0.0
80762,4,3.5,0.5
80763,3,3.0,0.0
80764,3,3.0,0.0
80765,1,1.9,-0.8999999999999999
80766,1,1.0,0.0
80767,5,4.1,0.9000000000000004
80768,4,4.4,-0.40000000000000036
80769,1,1.0,0.0
80770,5,4.5,0.5
80771,1,1.0,0.0
80772,5,5.0,0.0
80773,1,1.4,-0.3999999999999999
80774,5,4.4,0.5999999999999996
80775,5,5.0,0.0
80776,5,4.9,0.09999999999999964
80777,4,4.679951241114671,-0.6799512411146713
80778,5,5.0,0.0
80779,1,1.0,0.0
80780,1,2.5,-1.5
80781,3,2.9,0.10000000000000009
80782,4,4.3,-0.2999999999999998
80783,2,2.5,-0.5
80784,5,5.0,0.0
80785,3,3.1,-0.10000000000000009
80786,5,4.6375,0.3624999999999998
80787,4,4.0,0.0
80788,5,5.0,0.0
80789,5,4.3,0.7000000000000002
80790,5,4.8,0.20000000000000018
80791,1,1.0,0.0
80792,5,5.0,0.0
80793,5,4.6,0.40000000000000036
80794,5,5.0,0.0
80795,4,4.0,0.0
80796,4,4.533333333333333,-0.5333333333333332
80797,5,5.0,0.0
80798,5,4.9,0.09999999999999964
80799,3,3.2,-0.20000000000000018
80800,2,2.1,-0.10000000000000009
80801,3,3.0,0.0
80802,5,5.0,0.0
80803,1,2.1,-1.1
80804,4,4.441666666666667,-0.4416666666666673
80805,4,4.0,0.0
80806,5,4.9,0.09999999999999964
80807,5,4.6,0.40000000000000036
80808,2,2.0,0.0
80809,4,4.1,-0.09999999999999964
80810,4,4.0,0.0
80811,5,4.3,0.7000000000000002
80812,5,5.0,0.0
80813,4,4.1,-0.09999999999999964
80814,5,2.6933333333333334,2.3066666666666666
80815,5,5.0,0.0
80816,4,4.3,-0.2999999999999998
80817,4,4.0,0.0
80818,5,4.6,0.40000000000000036
80819,5,4.6,0.40000000000000036
80820,2,2.0,0.0
80821,5,4.7,0.2999999999999998
80822,4,4.0,0.0
80823,5,5.0,0.0
80824,5,4.916666666666666,0.08333333333333393
80825,4,3.1,0.8999999999999999
80826,4,4.0,0.0
80827,5,5.0,0.0
80828,5,4.9,0.09999999999999964
80829,5,4.9,0.09999999999999964
80830,5,4.55,0.4500000000000002
80831,5,4.5,0.5
80832,5,4.283333333333333,0.7166666666666668
80833,4,4.0,0.0
80834,4,4.0,0.0
80835,5,5.0,0.0
80836,5,4.4,0.5999999999999996
80837,5,5.0,0.0
80838,5,4.8,0.20000000000000018
80839,5,4.526666666666667,0.4733333333333327
80840,5,4.6,0.40000000000000036
80841,5,4.0,1.0
80842,3,3.0,0.0
80843,4,4.442857142857143,-0.44285714285714306
80844,5,5.0,0.0
80845,3,3.0,0.0
80846,5,5.0,0.0
80847,1,1.0,0.0
80848,5,4.8,0.20000000000000018
80849,4,4.1,-0.09999999999999964
80850,5,5.0,0.0
80851,5,4.8,0.20000000000000018
80852,5,4.3,0.7000000000000002
80853,3,3.4,-0.3999999999999999
80854,4,4.2666666666666675,-0.2666666666666675
80855,5,4.2,0.7999999999999998
80856,1,1.0,0.0
80857,5,4.5,0.5
80858,5,4.84,0.16000000000000014
80859,1,1.0,0.0
80860,3,3.0,0.0
80861,5,4.6,0.40000000000000036
80862,5,4.7,0.2999999999999998
80863,5,4.6,0.40000000000000036
80864,5,4.775,0.22499999999999964
80865,1,1.0,0.0
80866,5,5.0,0.0
80867,5,5.0,0.0
80868,5,3.9,1.1
80869,1,1.0,0.0
80870,5,4.8,0.20000000000000018
80871,5,5.0,0.0
80872,3,3.849288626027756,-0.8492886260277559
80873,5,5.0,0.0
80874,1,1.0,0.0
80875,5,4.8,0.20000000000000018
80876,1,1.0,0.0
80877,5,4.775,0.22499999999999964
80878,5,4.9399999999999995,0.0600000000000005
80879,3,3.0,0.0
80880,2,2.8,-0.7999999999999998
80881,4,3.9,0.10000000000000009
80882,3,3.2,-0.20000000000000018
80883,5,5.0,0.0
80884,4,4.0,0.0
80885,5,5.0,0.0
80886,4,4.0,0.0
80887,5,5.0,0.0
80888,5,5.0,0.0
80889,5,4.9,0.09999999999999964
80890,4,4.2,-0.20000000000000018
80891,5,4.6,0.40000000000000036
80892,5,4.6,0.40000000000000036
80893,4,4.2,-0.20000000000000018
80894,5,4.8,0.20000000000000018
80895,2,2.6,-0.6000000000000001
80896,5,4.9,0.09999999999999964
80897,4,4.0,0.0
80898,5,5.0,0.0
80899,1,1.5,-0.5
80900,4,4.1,-0.09999999999999964
80901,5,5.0,0.0
80902,3,2.7333333333333334,0.2666666666666666
80903,3,3.0,0.0
80904,1,1.2,-0.19999999999999996
80905,5,5.0,0.0
80906,5,5.0,0.0
80907,1,1.0,0.0
80908,5,4.64,0.3600000000000003
80909,4,4.0,0.0
80910,5,4.5,0.5
80911,4,4.4,-0.40000000000000036
80912,5,4.6,0.40000000000000036
80913,5,5.0,0.0
80914,1,1.4,-0.3999999999999999
80915,5,5.0,0.0
80916,5,4.2,0.7999999999999998
80917,4,3.8714285714285714,0.12857142857142856
80918,5,4.8,0.20000000000000018
80919,4,4.0,0.0
80920,5,5.0,0.0
80921,2,1.9,0.10000000000000009
80922,5,4.6,0.40000000000000036
80923,2,2.0,0.0
80924,5,5.0,0.0
80925,5,5.0,0.0
80926,5,4.7,0.2999999999999998
80927,1,1.0,0.0
80928,1,1.0,0.0
80929,5,4.6,0.40000000000000036
80930,4,4.1,-0.09999999999999964
80931,3,2.7,0.2999999999999998
80932,1,1.3,-0.30000000000000004
80933,3,3.0,0.0
80934,5,4.9,0.09999999999999964
80935,2,3.4871428571428575,-1.4871428571428575
80936,5,5.0,0.0
80937,4,4.0,0.0
80938,5,5.0,0.0
80939,4,4.2,-0.20000000000000018
80940,4,4.0,0.0
80941,5,4.6,0.40000000000000036
80942,1,1.0,0.0
80943,5,4.8,0.20000000000000018
80944,5,5.0,0.0
80945,5,5.0,0.0
80946,1,2.0,-1.0
80947,5,4.0,1.0
80948,4,4.0,0.0
80949,4,3.757142857142857,0.24285714285714288
80950,5,5.0,0.0
80951,4,4.525,-0.5250000000000004
80952,5,5.0,0.0
80953,1,1.0,0.0
80954,4,3.7,0.2999999999999998
80955,5,4.5,0.5
80956,1,1.2,-0.19999999999999996
80957,5,5.0,0.0
80958,1,2.0,-1.0
80959,5,5.0,0.0
80960,5,4.9,0.09999999999999964
80961,5,5.0,0.0
80962,5,5.0,0.0
80963,5,4.9,0.09999999999999964
80964,5,4.5,0.5
80965,5,4.6,0.40000000000000036
80966,4,4.0,0.0
